pslist.nproc,pslist.nppid,pslist.avg_threads,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,malfind.ninjections,malfind.commitCharge,psxview.not_in_pslist,callbacks.ncallbacks,Class
70,17,12.028998926711633,1301,48.73003731943918,16331,112.85562528137389,8,0,2,2,43,0,59,Malware
59,21,9.373641056616892,1638,35.14646071854781,10913,222.7487491115289,3,4,2,0,8,0,98,Benign
34,35,15.920331660453584,1070,33.73401454125394,18465,138.518312084596,2,0,0,4,24,0,59,Malware
60,17,25.426617800012902,2922,25.098606887092302,13125,464.6364113404431,8,7,4,4,6,1,31,Malware
81,12,27.264885883122673,1645,36.993612092635146,12391,351.30414661554164,5,0,2,0,46,0,14,Benign
52,22,29.40256749292043,2788,22.41954272176578,5367,367.4042467496656,8,5,0,1,9,0,24,Benign
77,28,10.926316655946756,3572,23.0496907704114,23267,440.45136971642484,5,0,0,5,3,0,27,Benign
69,11,6.068980647191893,1173,47.862938757226026,10308,393.2129901049822,5,1,4,8,36,0,86,Benign
35,26,34.24057575465176,2998,27.127363225454502,27913,149.67823045894374,5,3,2,2,23,1,24,Benign
67,25,5.429975578592856,1089,12.569983646955592,15280,347.015333303823,8,7,4,4,31,1,98,Malware
70,13,33.82036513874176,3415,27.18386429474904,10076,491.2682921571883,5,2,4,0,34,2,75,Benign
56,27,29.864432561353993,3848,41.92861039333095,28309,185.64635637068565,4,7,3,4,38,1,30,Malware
98,23,32.3622428307541,4278,50.699279333866116,28204,347.8855724476602,4,6,4,5,40,1,96,Malware
86,39,16.61557137833438,4133,58.09683406961807,25097,325.44572564853286,9,5,0,0,35,0,90,Benign
46,11,10.916059965530998,3366,47.3110210737488,8201,256.65841831792414,1,9,2,5,48,2,70,Benign
76,22,23.193910555266946,1823,31.442580470841843,23304,481.85415346627525,4,0,4,1,17,1,13,Malware
42,36,27.237535121494606,1550,24.95596396024788,16285,242.56015424600253,2,5,0,0,21,2,57,Benign
40,36,8.925831989739816,1059,16.48149950854447,15280,137.47217707449138,5,5,2,4,3,1,10,Malware
53,30,28.92864544053602,2128,41.38432172230572,21536,485.01719351765223,3,9,1,0,38,1,16,Benign
33,29,11.257799600376739,2262,35.494165705450314,26037,391.6880827261726,6,7,0,3,35,1,70,Malware
75,26,19.750318787253796,2485,43.885075822207064,28901,236.97995024729147,11,5,1,3,34,0,62,Malware
47,24,30.69447349634459,1126,21.85665782275348,28560,212.20465003588566,6,1,1,0,14,1,44,Benign
72,34,10.802735331280775,1082,26.182208405497278,17220,471.21066584402394,10,9,3,8,16,0,30,Malware
62,39,12.256539439483625,2243,24.60476747493195,18924,209.419990384078,9,2,1,4,4,1,69,Malware
39,29,6.8831346949757455,4479,49.88259210872053,14262,314.8630690785205,5,1,0,0,9,2,85,Benign
88,14,9.398423353493914,1945,18.56149074316734,11473,185.98202848259587,8,2,4,1,38,0,14,Benign
60,16,9.395774593441061,2640,40.42360585122478,8790,498.085845566073,3,0,2,5,15,1,12,Benign
57,27,11.102825064624126,2952,12.567750787955337,11896,407.80343450866764,8,6,3,10,1,1,68,Malware
89,33,13.586011911949518,2995,37.47637879508598,9098,327.05397606148426,8,4,2,5,10,1,85,Malware
32,20,29.449500934356223,3633,13.195698787652795,28960,398.3305796731245,4,8,0,5,11,2,19,Malware
84,27,32.472915925433526,3694,18.79382953939937,6059,466.5471866403285,0,6,4,0,31,1,55,Benign
43,36,17.188418276868507,4501,15.65126510267811,24242,485.2496777682356,11,0,1,5,36,2,59,Malware
87,35,8.846268559649324,1889,27.336267694171326,17283,414.4075537701834,8,0,1,6,34,1,71,Malware
44,14,11.714297752865921,1573,27.186570885386455,17530,439.62638733329055,10,1,0,13,38,2,68,Malware
31,22,27.086179305656763,1512,51.32096403641282,17013,259.1175698345588,6,6,0,0,17,0,26,Benign
53,37,25.322765576386693,4150,21.284372569026434,28985,256.7291980691865,11,6,2,5,4,2,65,Malware
93,27,34.01621904817071,2909,14.319337088698848,27334,423.3186610974769,8,8,2,0,43,1,53,Benign
53,11,5.434660417852497,1064,40.17558954070648,29532,403.85005554523093,5,2,2,6,37,0,28,Malware
56,29,27.522762808470706,2964,44.37253498000034,14633,460.3926814484257,3,2,1,5,18,1,27,Malware
66,13,20.17380801358945,3230,24.741180801072687,7266,153.20387766532298,8,7,0,5,39,2,35,Benign
68,22,32.08078933767378,2089,40.14070581806886,23632,376.3252474768798,0,5,3,0,36,0,37,Benign
92,33,22.28500022380601,3882,48.8028284003322,25873,359.05929352332555,0,2,1,2,40,1,58,Benign
55,38,18.400031733842464,4939,27.377646953805616,12706,419.40793614141336,4,7,3,1,7,2,41,Benign
94,25,24.975518284789842,4279,36.267691996655586,13792,109.82095396260485,1,2,2,0,12,2,29,Benign
33,15,30.00570326542993,3101,17.331663683616,12986,430.50097826630093,1,5,2,0,19,2,94,Benign
58,35,13.47495650518556,2244,11.182340053509018,5835,230.5706613114195,8,0,0,5,37,0,55,Malware
30,17,8.225811313527737,3283,59.06839874054148,13591,374.8488524080288,8,3,4,10,8,1,67,Malware
79,25,17.990543549579613,1888,24.986542526818496,15520,346.6238286292014,5,5,4,0,10,1,25,Benign
40,22,11.435596184351857,1611,23.94510253609108,6007,276.0793283318086,4,4,2,0,36,1,85,Benign
88,32,17.88623526185627,4006,58.662256658654385,13958,398.411013556745,2,3,4,0,7,0,10,Benign
91,38,34.7314451839685,1437,46.41167618815583,5432,484.48757216620425,8,9,4,0,28,1,55,Benign
65,35,22.223662813220656,4051,39.264894397024165,29975,229.38999196875312,7,0,2,0,41,1,41,Benign
85,13,25.80800668540231,2126,44.966169754667845,10121,399.37435326766547,6,3,0,6,43,1,23,Malware
50,11,25.337852673842555,2459,45.49632833477013,5328,225.8148179374062,6,0,1,1,18,2,23,Benign
42,18,29.621025088581906,3741,48.16679401464913,26114,438.26125612643295,3,9,4,5,37,1,92,Malware
38,27,33.32385797046139,4010,13.359461570995997,19718,274.90926635577074,5,3,3,0,1,2,74,Benign
40,26,24.764542946241605,2444,30.641570989144398,6612,279.7062936244817,5,2,4,5,29,2,34,Malware
99,17,19.282839342596247,4179,24.75651589165082,25629,408.75223245459404,8,6,1,2,22,2,51,Malware
30,35,14.534928392537342,1523,13.528481925850274,7004,298.4678797908318,6,5,1,5,22,2,22,Malware
99,24,15.808229003716011,2466,30.629949842321437,11703,206.6578471763582,8,5,1,8,47,1,62,Malware
85,18,15.0344182437217,4577,40.808674270657335,11769,498.21477346776993,3,9,1,8,45,1,77,Malware
60,26,14.733964738216697,3451,18.92488399872094,27008,348.0901571660097,11,2,3,4,24,2,69,Malware
66,32,25.838750131462827,3390,25.25133719439269,28103,358.05982269929143,13,5,0,5,25,1,93,Malware
76,11,22.631270898555925,4669,41.9585410958577,24394,358.63276713510305,8,2,1,0,20,2,77,Benign
76,15,11.059851347531787,1799,38.96623287786067,9245,453.34362643482575,5,6,1,0,30,0,50,Benign
98,38,34.088780574985876,4398,53.439273158661194,14800,173.54880226072135,13,1,3,5,7,1,15,Malware
87,36,17.831765460629576,3261,49.56154848251917,24502,123.66060206981469,6,8,4,5,3,2,35,Malware
65,14,21.98259203204235,2023,58.28055261430148,21167,254.68020473798418,12,9,4,5,6,0,31,Malware
61,26,26.07802900369288,2579,39.85966550566886,5361,325.96207220338727,3,1,3,0,16,1,38,Benign
93,11,23.410321300306865,1321,44.92336832058132,23100,214.28384847056395,7,0,4,7,13,1,49,Malware
71,27,14.331553072868026,4149,53.02531294072015,7421,375.68280179648394,3,3,2,5,7,0,75,Malware
77,19,28.931197204621302,4126,51.9996222412634,20106,129.56639157491315,6,7,0,4,29,1,45,Malware
59,19,8.304609187388806,3831,45.93608210131172,9190,416.28378843339095,7,6,4,10,11,0,96,Malware
50,15,22.069875041110144,3903,35.01281046869875,12268,387.2344078795989,0,5,3,0,2,1,28,Benign
89,36,13.19951669042302,4142,23.660344411536443,8461,185.57791486966312,1,9,2,3,24,0,25,Malware
42,21,23.47287103019055,4139,53.860787696770295,25365,219.38169544245514,12,6,0,3,26,1,97,Malware
30,26,11.539804432531094,1179,48.832772111865246,18906,422.8008179354162,2,3,1,0,45,2,43,Benign
94,36,28.165989656280146,3427,51.89534759792396,20289,409.3351372072431,4,7,4,5,38,1,72,Benign
62,22,11.826089937974977,3980,17.03946590736021,15321,425.5064629335705,1,3,0,0,9,0,34,Benign
67,29,31.711764049004977,4757,25.74064390946373,26112,228.89713795672512,3,9,0,4,38,0,84,Malware
54,37,30.84664714010693,2704,31.244251894982558,20331,487.8284733893312,6,7,1,8,36,2,78,Benign
55,25,15.871803560414337,4972,51.917598615028034,15652,386.1352917495885,11,4,0,6,41,0,93,Malware
88,19,16.574608666220776,1449,54.64433363573278,23434,126.08031495870189,8,8,4,0,6,2,23,Benign
62,36,26.045103730624714,2284,24.244635712764314,25643,291.0939416043776,3,6,2,2,47,0,30,Benign
70,30,7.711206139174518,4518,44.32145836328824,9712,365.818818189041,3,9,4,1,30,1,99,Benign
59,11,7.42758236527038,2660,13.89071030762817,14560,167.46007693881015,3,9,3,3,14,1,53,Malware
86,11,9.089725905018295,3178,30.478663598438057,13027,460.7075706639364,2,5,0,0,48,0,61,Benign
78,32,21.87426006349557,2257,34.333455387594256,25645,401.6434804601733,5,1,1,2,14,2,88,Malware
77,16,9.470069144932797,1903,48.281640744955794,16338,132.57270709326758,2,5,3,3,14,0,94,Benign
78,15,13.328518453189442,2177,54.59861184185602,27587,465.2792432983467,8,0,0,1,24,1,89,Malware
76,10,24.40734222620624,1329,26.86416179122281,27248,261.74787204378276,7,1,0,0,18,0,84,Benign
85,21,5.468713335101466,1636,36.386944497095065,27909,280.98779102735324,7,4,2,2,2,1,57,Benign
94,22,10.407098238604096,2889,42.372411118376206,20125,413.2432641706758,4,6,1,5,32,1,87,Benign
41,21,32.89791988627111,2914,26.434361447340734,26626,357.59907336007535,0,0,4,0,26,1,94,Benign
98,28,24.907328702261392,4683,59.27691065870222,25946,275.01147809821833,13,1,0,5,31,0,71,Malware
35,18,14.166533426696404,3100,53.78871897850123,12456,203.84986306186232,1,3,3,0,21,0,89,Benign
94,19,6.359102721835058,2867,24.820141443330833,11380,306.75829278792986,7,8,1,5,29,1,11,Benign
54,26,22.58146425237281,3515,35.39731154995242,13911,331.6718989521569,13,7,4,7,14,1,51,Malware
30,27,11.685989296773219,3687,21.54203066236222,29747,352.372939069041,8,9,3,1,41,0,75,Benign
61,17,33.805263161549995,1412,35.72519594516674,18696,342.02529983423165,9,8,1,5,49,0,37,Malware
32,16,25.60882864960534,4085,44.166617241164246,6469,346.9213985211969,11,3,2,3,47,2,14,Malware
78,18,34.22371659038318,3543,14.276054639649391,6173,290.29503798421194,8,6,3,0,1,0,17,Benign
48,19,30.466966922347,2540,53.50586024036359,19047,324.7551355996861,5,2,1,3,34,2,82,Benign
89,21,19.49082245571622,4833,39.68729342232918,9666,215.45527387827823,7,7,4,3,32,2,90,Malware
58,24,25.08689442962431,3415,59.48014492885008,9900,163.3499661137757,6,6,0,0,48,0,92,Benign
79,24,29.363215866179004,3586,11.27957536247516,6174,342.7742743409707,2,7,1,4,39,1,51,Malware
31,37,22.345354449878695,3684,51.57491755491161,25128,118.79947675078743,11,8,3,4,12,0,35,Malware
85,13,6.8446250290465755,2475,49.59815241272738,9208,126.08278542153109,3,5,4,1,48,2,83,Malware
46,13,19.113389416208932,2564,16.642625602001615,18543,198.92639847518655,8,3,0,5,3,2,67,Malware
89,32,8.917199923599197,1514,26.765281754170335,15133,177.7308050172544,9,2,4,5,14,2,20,Benign
65,10,26.445403256305113,1480,54.239810152208634,9031,249.64525257651636,2,2,0,3,22,1,31,Malware
90,35,25.418867469128063,3461,35.92271475361271,11631,248.51552511118885,11,5,2,1,26,0,63,Malware
46,21,34.787245761563405,3275,30.06407437336195,12101,146.74218229971285,8,7,2,3,35,0,50,Malware
78,34,23.864294053823233,3184,55.27482161254209,9021,198.60120380392257,4,7,4,0,23,1,94,Benign
89,11,29.00413827151825,4840,14.66722622385307,13889,101.82766784771373,8,7,0,2,39,1,49,Malware
49,24,13.048635526664977,4311,33.65613914511282,6774,240.38552409820758,9,8,0,0,4,1,21,Benign
79,26,15.200724058879393,3838,42.61870489876762,26750,418.57407102527424,6,0,1,1,45,1,25,Benign
32,16,32.51072757133512,3882,40.42707195075063,16403,206.46399539790798,10,6,1,5,26,0,52,Malware
72,15,27.65576778877235,4743,23.213822720444576,8473,357.33925841816585,5,9,2,3,37,1,35,Malware
86,21,24.65807524392913,3519,38.16564522671682,9063,139.3020715088169,12,8,2,12,43,0,96,Malware
79,28,12.620830777491207,1517,45.42808821429909,29507,104.9138687043818,8,1,0,0,49,1,97,Benign
97,10,25.957337861754954,2484,39.244270366334916,11268,299.3586088185519,5,3,0,1,26,1,15,Benign
79,37,31.60290935125854,1304,44.223111298866115,17643,284.59363046483213,9,5,3,3,26,1,28,Malware
66,30,11.923929646839692,1654,22.803936969439523,25992,176.60767936540424,5,3,1,1,30,0,32,Benign
75,35,26.183718437474695,2977,51.64244751358913,7680,214.63398254721153,1,8,0,2,29,2,34,Malware
71,23,16.810818601925263,1180,32.484476849248495,28128,112.26856277172979,6,9,0,0,32,1,25,Benign
44,13,8.563022388218599,1029,59.36119220522844,8603,419.11995063790715,1,0,2,0,14,0,11,Benign
62,14,27.90382029601046,4019,11.164266033346879,24728,220.51307853522002,1,8,4,0,29,0,67,Benign
40,10,10.014103675530091,1764,29.015768562382167,18488,187.7825677708919,4,9,2,0,5,2,27,Benign
49,10,12.58688820471114,1039,19.023752615255543,10913,421.86308042703627,5,0,0,0,30,2,53,Benign
53,30,28.488261226360766,3234,37.78047634970267,13218,115.70947990983136,0,0,1,0,22,1,63,Benign
93,15,27.26398356873913,3366,22.160254718680633,25155,213.81032683150607,0,4,4,0,32,2,18,Benign
94,14,12.62549198133185,4887,46.87389732837409,11742,205.10098477556323,0,0,3,0,17,2,11,Benign
46,11,33.22893843039102,4298,54.093293116875934,18773,205.18904579328057,6,9,2,0,30,1,64,Benign
90,34,11.458556752315745,3779,20.544217679105543,13758,104.59830366088516,3,8,3,3,6,0,14,Malware
44,30,34.808666448920974,1891,18.03388091508992,13438,473.8686875950053,9,5,1,5,5,0,29,Malware
80,36,27.136996158543184,3371,53.76785928642393,6523,445.65807960297707,2,8,4,5,41,2,13,Benign
56,36,16.77523071654208,2926,28.063595754425283,7364,265.79722275538336,11,4,1,7,36,2,14,Malware
90,14,8.91047619987452,1942,31.729181747951497,28985,278.17397412376135,1,5,4,3,22,2,26,Benign
87,35,14.61529865478841,2066,21.048475122176782,10352,309.66169806158985,5,1,3,3,47,1,14,Benign
60,18,10.812155343951462,3703,31.26574340255736,10054,291.3263490666369,1,8,3,0,23,0,59,Benign
41,28,23.65518759482058,4349,21.565003653899847,28309,411.65347653301575,4,2,1,0,13,0,81,Benign
75,30,15.7056545941387,4390,43.29637203170905,8965,295.3679714679097,4,4,4,2,38,0,34,Benign
60,24,13.85021783731571,3221,34.94382062400436,8692,175.5298682080993,8,7,3,3,40,1,34,Benign
61,22,27.713995751551163,2782,49.403022298145444,10081,146.7887547169806,4,4,4,7,44,2,98,Malware
61,21,11.917983045505492,1684,25.636405803364724,6773,467.3085733379785,11,9,3,5,16,0,51,Malware
82,14,22.60667952276514,2064,35.279750772951886,24321,119.35306367558627,6,3,0,0,14,2,40,Benign
90,11,10.83788278470637,3456,22.97616614885672,25274,459.0242173780963,6,3,3,0,22,1,56,Benign
75,36,26.443958231992866,2585,56.72369651233158,28920,376.1916768670351,0,4,0,0,4,2,88,Benign
36,13,23.7536445125779,2346,36.096783389555156,28719,261.8818744474952,5,2,1,0,47,1,60,Benign
33,36,28.94460545531093,3227,18.673124815897154,6091,174.8713794713508,8,9,0,2,17,2,64,Malware
81,36,7.054912242880369,3901,23.638282960501453,20112,224.1928845388089,11,3,1,1,3,1,69,Malware
60,27,11.303163485150645,2182,14.145098206203008,29503,311.9494795005766,10,4,0,4,3,2,36,Malware
65,30,9.63381081660397,1036,11.39079977988667,11106,362.74037747543326,5,3,1,0,9,0,48,Benign
83,19,10.716837208572098,3453,36.296091303533544,14766,376.5889699830909,9,2,3,1,38,0,87,Malware
83,22,8.090422374141522,1538,26.856146126280265,18966,278.9174846919401,5,0,2,8,7,1,22,Benign
46,21,21.862457043082184,3423,58.18867276301532,9440,249.58963735874792,8,1,2,6,13,2,44,Malware
59,11,22.802942211516637,2921,18.56656981807421,24985,407.32699639765275,6,8,2,1,32,1,57,Malware
51,35,30.30469266782031,3303,49.695632636847265,8516,470.16537491701285,9,9,0,7,2,0,23,Malware
72,24,17.53214529331288,3325,25.798572109645136,16997,465.7860042623342,5,1,2,5,44,2,45,Malware
56,23,20.97154139223343,1248,21.17686930293526,24236,320.64830847797344,5,1,1,3,37,1,62,Benign
66,34,34.73912178233333,1692,58.48184095006537,21975,131.60812703421755,1,4,0,2,46,0,48,Benign
75,19,20.955352500775376,2040,50.12882993728829,5692,129.315924634801,2,9,0,0,44,0,14,Benign
64,31,22.20728263256048,2391,41.53104457226658,22547,261.10227789443024,7,8,3,4,13,0,81,Malware
33,17,34.87752244632152,3172,44.8560518611876,16984,393.1414059570424,5,2,1,8,29,1,19,Malware
55,34,34.82388144349318,2335,59.56907374252949,29984,298.93761392564136,6,8,1,0,13,2,11,Benign
48,24,17.72091336791861,3259,39.66037044124434,7382,350.94492166733784,8,3,3,0,20,1,48,Benign
74,22,24.048404888088932,3519,15.095022540348005,26784,437.327625981407,5,2,4,0,49,2,34,Benign
55,17,19.4240752351176,3796,13.243306335069068,13596,116.13423347473727,2,4,3,0,11,1,43,Benign
51,30,26.621463549716008,2438,43.33033887369367,10842,469.5266333726647,11,6,4,2,40,1,88,Malware
87,30,33.151595634001744,1499,42.88005719625741,27359,232.3589561490041,0,6,2,0,41,1,65,Benign
92,31,14.289779251198198,1810,47.40868964890443,26126,118.71494299216434,8,1,2,5,9,2,90,Malware
57,23,29.56625511316824,2735,15.438936511630688,22867,434.1714144577942,9,6,2,0,4,1,31,Benign
94,10,24.645467983279403,1888,57.24511373775859,26542,473.66161038287385,10,6,2,4,43,2,42,Malware
73,22,13.40554403822652,4252,37.55792069553224,15314,407.44880474854824,4,1,3,3,15,2,79,Benign
72,36,28.91898974545981,4460,42.47777605106077,6584,421.8061772921959,3,9,2,2,36,0,67,Malware
66,17,17.813990575927146,4713,11.742619168906511,13408,448.5233414368146,5,8,3,13,31,2,91,Malware
95,27,8.611915264438847,4704,58.04871072577869,12413,308.94541256862897,0,7,1,0,2,0,39,Benign
46,31,34.802490718274285,2210,38.12959243719743,22126,372.18515193854176,0,1,1,3,12,0,72,Benign
69,39,17.769389989169568,2923,38.16815564973143,9513,214.58063276666692,4,5,0,3,21,0,76,Malware
67,39,21.24657642128484,4810,57.17776581151899,17030,199.88020597243553,5,7,1,2,48,1,21,Benign
90,18,29.23885192291282,4745,56.46750890918337,14055,343.57705865435094,5,8,4,2,30,2,19,Malware
38,22,33.826284053598,2986,21.01492959086208,25366,393.8431065348062,8,0,4,5,44,0,71,Malware
90,12,31.18663549880947,4695,56.55494109529646,7855,258.85622310889323,9,6,2,0,23,2,72,Benign
45,27,20.751596234047,2491,46.831064469003074,25430,260.1164321723844,4,9,0,0,11,1,45,Benign
31,19,21.37088226599346,4528,10.945036366570873,8684,481.69342718392005,2,4,3,0,36,0,65,Benign
72,14,13.426608098289886,4205,21.99215743691692,17583,307.38415750898173,7,8,3,2,25,0,15,Malware
71,36,18.884086344772513,4769,30.649007273572316,15342,494.51371032508075,1,8,3,0,7,0,40,Benign
86,34,33.405166465254425,1174,39.14112277528774,22499,445.1370666664049,6,2,2,1,8,0,42,Benign
96,15,26.80822831815969,4332,45.066486524434445,7837,355.86306024057455,3,9,0,2,22,0,83,Malware
59,39,5.356309722245988,3364,20.510519697844966,8428,103.65423717057007,5,6,1,0,36,1,72,Benign
42,17,8.49520345468223,4048,51.835025713684445,28428,218.37006466724887,12,2,1,4,38,0,47,Malware
48,33,32.71433809873565,1823,52.285766194457736,7193,267.05751377848105,6,3,2,0,3,0,35,Benign
36,16,30.461579867828423,3917,41.74994096302886,24722,361.12596389407406,3,7,4,1,14,0,25,Benign
38,30,19.584933972451907,1930,56.054695525784915,7166,258.20922923557805,3,0,3,5,27,0,33,Malware
83,27,23.50934842601776,3934,50.649121344859395,22910,431.1295540167615,6,3,4,0,36,1,33,Benign
90,23,13.689380311421747,3014,21.081182964677044,29839,365.1621086147597,7,3,1,1,26,2,82,Benign
31,24,28.78492256301272,1268,49.933843315518025,14491,238.8640341062429,2,2,2,0,7,1,34,Benign
79,19,23.099523406683197,2817,57.66010393765525,20418,413.77361893728835,6,1,4,0,37,1,32,Benign
60,35,25.844771163677454,3517,16.880322350921546,24802,221.23612574793304,0,7,1,0,44,1,63,Benign
62,30,16.247295140269937,1223,58.934894239551454,24096,125.11464289463557,8,5,2,1,8,0,76,Malware
40,21,17.91314019534442,2275,11.249639838504512,22170,169.02251455886739,6,1,3,5,40,2,41,Benign
62,16,11.230462488933703,4135,36.10836223868861,9988,101.09619710911679,7,7,0,5,4,0,83,Malware
36,37,33.441576287626155,4022,48.69465694892421,17161,432.9401120978092,2,7,1,0,43,0,56,Benign
60,37,33.39671061159723,3954,49.52190512731272,15601,350.84339836383106,3,6,0,0,2,1,44,Benign
